speed_1042,power_1042,speed_1043,power_1043,speed_1044,power_1044,speed_1045,power_1045,speed_1046,power_1046,speed_1047,power_1047,speed_1048,power_1048,speed_1049,power_1049,speed_1050,power_1050,speed_1051,power_1051,speed_1052,power_1052,speed_1053,power_1053,speed_1054,power_1054,speed_1056,power_1056
6.900000095,484.1300049,6.860000134,499.8900146,6.980000019,528.4899902,6.769999981,461.0599976,7.059999943,635.5599976,6.929999828,530.3499756,7.210000038,625.2000122,6.940000057,598.7800293,5.980000019,261.3599854,6.610000134,370.6000061,7.539999962,793.789978,7.489999771,677.7399902,5.860000134,277.5100098,6.920000076,520.5999756
6.659999847,442.5899963,6.96999979,516.7199707,6.110000134,355.4299927,6.579999924,447.4100037,6.619999886,517.9299927,6.429999828,411.4899902,6.860000134,546.8699951,5.949999809,323.5499878,5.53000021,190.2799988,5.849999905,236.1799927,7.039999962,659.0700073,6.900000095,513.6900024,5.769999981,249.6100006,5.5,243.7700043
6.519999981,422.3399963,6.699999809,461.2600098,6.130000114,356.9899902,6.829999924,526.5499878,6.889999866,578.2800293,6.409999847,382.0100098,6.760000229,555.4199829,5.849999905,306.2000122,5.389999866,168.6900024,6.460000038,298.1199951,7.039999962,681.9899902,6.840000153,479.1700134,5.340000153,220.75,5.400000095,235.1100006
6.130000114,377.9200134,6.610000134,472.4500122,5.849999905,319.1799927,5.96999979,348.0899963,6.199999809,440.9100037,5.320000172,207.9799957,6.590000153,503.0499878,5.789999962,299.2999878,5.639999866,216.6799927,5.320000172,189.25,7.380000114,734.5499878,6.849999905,459.2799988,6.46999979,459.6600037,6.039999962,334.5499878
5.960000038,288.7600098,6.159999847,350.4400024,6.320000172,418.9100037,6.539999962,425.2399902,6.510000229,473.8299866,6.210000038,395.8099976,6.769999981,551.2800293,6.550000191,442.75,5.769999981,253.6900024,6.179999828,279.4400024,7.570000172,778.0499878,7.460000038,691.4699707,6.119999886,354.1000061,6.590000153,441.980011
6.139999866,335.9500122,6.28000021,381.230011,6.760000229,506.4500122,6.630000114,451.3399963,6.880000114,580.8300171,6.039999962,324.4400024,7.110000134,577.9500122,7.130000114,572.3599854,6.090000153,297.5499878,7.210000038,542.6199951,7.130000114,675.039978,7.360000134,654.7299805,6.429999828,386.3999939,6.699999809,460.1400146
5.769999981,285.2799988,5.739999771,276.2600098,6.539999962,494.6300049,6.619999886,453.5299988,6.800000191,527,5.46999979,224.5,7.119999886,609.9099731,6.840000153,564.1900024,5.949999809,253.0399933,6.380000114,376.9299927,7.099999905,669.7399902,7.460000038,672.6099854,6.139999866,341.1300049,6.320000172,372.0799866
4.489999771,90.72000122,4.230000019,38.52000046,6.21999979,396.0700073,6.449999809,377.75,4.860000134,150.1600037,4.409999847,53.38999939,6.690000057,498.1099854,5.889999866,340.25,5.820000172,217.5,5.03000021,142.8300018,6.980000019,652.9899902,6.71999979,503.9299927,6.400000095,381.4700012,4.679999828,93.45999908
5.460000038,219.8200073,5.010000229,172.8600006,6.480000019,473.6199951,6.5,405.9599915,5.920000076,341.0100098,4.980000019,166.0399933,6.880000114,536.4099731,6.75,489.0100098,5.289999962,193.9199982,4.960000038,152.4299927,7,630.2299805,6.980000019,525.2999878,5.889999866,308.7900085,4.690000057,113.5800018
6.420000076,408.2999878,6.409999847,393.4899902,6.510000229,485.6799927,7.309999943,591.6099854,7,603.6400146,6.099999905,313.8200073,6.730000019,508.3800049,6.480000019,448.6199951,6.489999771,393.0700073,5.980000019,280.8500061,7.119999886,670.4699707,7.010000229,577.7999878,6.639999866,468.8200073,5.710000038,232.25
6.869999886,505.3900146,6.820000172,522.75,7.110000134,653.539978,7.420000076,650.289978,7.239999771,704.960022,6.380000114,406.4500122,7.579999924,753.3400269,7.480000019,713.8599854,6.590000153,432.9299927,6.860000134,489.6900024,7.46999979,779.4699707,7.929999828,787.8800049,6.190000057,386.6400146,6.699999809,420.3200073
6.78000021,490.5899963,6.789999962,474.1199951,7.539999962,783.1400146,7.010000229,571.6199951,6.650000095,513.8800049,5.340000153,210.3800049,7.199999809,671.9199829,7.300000191,647.6199951,6.75,469.6700134,7.050000191,520.539978,7.519999981,801.3599854,8.119999886,836.3800049,6.760000229,492.1900024,7.179999828,559.3499756
6.75,465.0599976,6.75,484.1900024,6.71999979,545.6199951,6.650000095,492.4599915,6.079999924,356.6199951,5.340000153,210.4400024,6.579999924,471.9400024,6.409999847,389.3200073,6.239999771,324.7900085,6.159999847,314.3500061,6.53000021,506.6499939,6.909999847,518.460022,6.170000076,364.1000061,6.130000114,300.8599854
5.869999886,300.6900024,6.340000153,388.019989,5.980000019,358.7399902,6.329999924,401.5700073,5.940000057,345.4400024,5.159999847,183.3999939,6.619999886,498.5899963,5.809999943,285.3800049,5.320000172,178.5099945,5.659999847,262.730011,6.300000191,447.0700073,6.860000134,483.519989,5.690000057,252.8099976,5.21999979,163.2899933
5.699999809,265.4599915,6.119999886,346.5599976,6.400000095,439.1900024,6.019999981,312.8299866,5.670000076,294.1900024,4.670000076,129.5,6.409999847,425.5499878,6.079999924,343.7799988,5.75,220.1300049,5.440000057,215.5899963,6.610000134,509.1900024,6.380000114,422.0700073,6.25,354.1199951,5.619999886,210.4799957
6.079999924,351.7200012,6.510000229,418.2200012,6.639999866,493.7099915,6.380000114,379.9100037,5.659999847,287.1799927,5.440000057,247.9900055,6.420000076,413.1799927,5.960000038,311.230011,5.880000114,291.4899902,5.670000076,238.9700012,6.510000229,500.0100098,6.25,382.5,6.039999962,341.1799927,5.739999771,223.6600037
6.510000229,429.9299927,6.320000172,403.1799927,6.5,468.769989,7.019999981,570.0800171,6.289999962,422.5799866,5.710000038,261.980011,6.650000095,506.9700012,6.349999905,426.3599854,5.949999809,268.5599976,6.349999905,366.769989,6.880000114,587.9500122,7.099999905,587.1099854,6.090000153,352.7900085,6.03000021,344.5
6.599999905,461.5299988,7.389999866,651.4199829,7.320000172,729.4000244,6.789999962,515.1300049,6.710000038,506.5899963,6.139999866,352.0799866,7.820000172,827.4400024,7.269999981,643.9299927,6.650000095,367.5,6.320000172,375.019989,7.429999828,748.4099731,7.449999809,682.4400024,6.869999886,471,6.159999847,403.3399963
6.28000021,350.5799866,6.070000172,309.2799988,6.480000019,467.5799866,6.440000057,401.75,6.650000095,489.8699951,5.559999943,252.9400024,7.21999979,602.0999756,6.449999809,446.8800049,6.059999943,274.6600037,5.75,258.7399902,7.25,724.6500244,6.980000019,576.8699951,6.210000038,393.4400024,5.449999809,223.9799957
6.269999981,373.1900024,6.179999828,341.4200134,6.559999943,487.3699951,6.820000172,528.1400146,6.590000153,504.1499939,5.920000076,328.2099915,7.090000153,634.7999878,6.980000019,573.5800171,5.880000114,296.0299988,7.099999905,573.3300171,7.139999866,703.5900269,7.28000021,682.4400024,6.289999962,411.4899902,5.900000095,332.5799866
6.320000172,377.1400146,6.349999905,408.2399902,6.78000021,554,6.53000021,451.7900085,6.480000019,476.6700134,5.849999905,323.7799988,6.960000038,587.5,6.920000076,540.9199829,5.690000057,273.4700012,6.949999809,483.4700012,6.920000076,670.2000122,7.050000191,604.1599731,5.849999905,310.980011,6.210000038,407.3999939
5.940000057,306.2799988,5.71999979,266.7799988,6.440000057,470.5700073,6.309999943,408.730011,6.320000172,459.3599854,5.739999771,316.2200012,6.880000114,563.7299805,6.480000019,457.2200012,5.809999943,276.7099915,6.519999981,415.0100098,6.860000134,641.5800171,6.869999886,548.460022,5.519999981,252.8600006,5.840000153,349.4100037
5.599999905,253.9400024,5.949999809,318.9599915,6.320000172,446.5599976,6.230000019,369.5100098,6.010000229,373.7600098,5.539999962,273.3999939,6.690000057,515.3800049,6.360000134,431.3299866,5.690000057,247.5200043,6.369999886,348.7900085,6.860000134,622.7399902,6.690000057,507.2900085,5.460000038,238.7200012,5.929999828,365.3699951
5.360000134,199.8899994,5.840000153,270.5100098,6.289999962,435.3099976,6.409999847,416.1400146,5.900000095,339.5100098,5.53000021,261.4400024,6.739999771,536.5800171,6.210000038,386.7999878,5.730000019,265.8699951,6.679999828,384.7200012,6.949999809,594.9699707,6.849999905,479.4599915,5.769999981,291.5700073,6.059999943,388.5700073
5.550000191,210.2200012,5.599999905,229.6300049,6.489999771,471.5899963,6.059999943,352.0100098,5.710000038,287.9400024,5.21999979,207.8699951,6.400000095,482.5899963,5.769999981,285.7600098,5.940000057,323.4400024,5.519999981,206.5299988,6.699999809,569.0300293,5.78000021,248.0599976,6.079999924,358.9500122,5.639999866,320.5700073
6.190000057,320.1099854,5.639999866,242.5,6.929999828,627.1300049,6.960000038,574.3499756,6.230000019,375.3999939,5.21999979,198.9799957,6.900000095,609.1300049,6.489999771,429.6900024,5.429999828,207.1799927,5.389999866,180.7200012,7.260000229,686.0700073,5.28000021,203.3099976,5.840000153,281.6799927,5.789999962,290.0599976
6.519999981,410.6199951,5.929999828,278.0100098,6.900000095,627.0599976,7.119999886,610.9899902,6.599999905,454.7900085,5.679999828,254.3300018,6.869999886,618.3300171,6.630000114,472.1099854,6.110000134,291.3900146,5.510000229,210.6900024,7.010000229,632.1599731,4.989999771,188.6300049,6.349999905,346.1199951,6.28000021,388.6499939
6.639999866,449.269989,6.110000134,325.480011,6.71999979,567.6799927,6.96999979,561.4699707,6.849999905,516.3499756,6.010000229,315.4200134,7.019999981,627.4400024,6.869999886,514.5200195,5.980000019,299.3900146,5.840000153,235.2100067,6.960000038,683.5800171,5.230000019,213.3399963,6.510000229,394.8299866,6.880000114,509.730011
6.449999809,407.6400146,5.989999771,288.3099976,7.059999943,662.0599976,7.170000076,605.4899902,6.940000057,523.3300171,6.159999847,331.6400146,7.139999866,657.9199829,6.869999886,508.6700134,6.239999771,312.7200012,5.840000153,229.1999969,7.010000229,712.5900269,5.440000057,236.3500061,6.5,369.7999878,6.909999847,499.0799866
6.369999886,362.4299927,5.809999943,271.6499939,6.670000076,552.5300293,6.789999962,509.8800049,6.460000038,438.7799988,5.789999962,285.9700012,7.03000021,625.0700073,6.690000057,495.6499939,6.130000114,269.7900085,6.019999981,252.2100067,6.869999886,648.8800049,5.130000114,190.3099976,6.389999866,337.8599854,6.440000057,389.1900024
5.929999828,307.4299927,5.519999981,211.6000061,6.510000229,506.5299988,6.690000057,502.1199951,6.28000021,408.0100098,5.559999943,239.6900024,6.639999866,529.6900024,6.380000114,434.9500122,5.730000019,221.9299927,5.400000095,181.1000061,6.650000095,563.5999756,5.079999924,175.0299988,5.78000021,250.9100037,6.5,415.5100098
5.630000114,236.6000061,5.389999866,200.2400055,5.96999979,380.6000061,6.309999943,379.2200012,5.800000191,336.1900024,5.340000153,207.0399933,6.28000021,408.1199951,5.869999886,309.8800049,6.619999886,335.8099976,5.829999924,231.6399994,6.119999886,404.1799927,4.889999866,144.7100067,6.340000153,300.7999878,5.929999828,299.0899963
5.289999962,188.3800049,5.230000019,188.9499969,5.699999809,316.6499939,5.920000076,301.019989,5.690000057,302.7200012,5.28000021,193.7599945,6.059999943,348.2000122,5.619999886,264.1700134,5.699999809,214.6799927,5.139999866,149.3600006,5.789999962,323.6900024,4.510000229,108.6200027,5.5,210.7400055,5.739999771,269.8900146
4.610000134,99.51999664,5.179999828,192.5399933,5.260000229,229.7700043,5.690000057,238.5099945,5.059999943,211.9499969,4.699999809,130.4799957,5.699999809,285.1499939,5.659999847,244,5.309999943,177.5,4.949999809,105.8799973,5.75,310.25,4.929999828,139,5.420000076,185.3500061,5.099999905,157.5099945
4.389999866,89.65000153,4.849999905,137.6499939,5.309999943,222.4799957,5.320000172,200.6399994,4.769999981,146.8699951,4.21999979,42.97000122,5.480000019,234.2299957,4.940000057,159.9700012,5.170000076,143.4900055,3.819999933,34.08000183,5.429999828,264.980011,4.510000229,85.91999817,5.329999924,176.1199951,4.760000229,135.9199982
4.71999979,118.3899994,4.420000076,77.30000305,5.28000021,254.8500061,5.559999943,246.8200073,5.179999828,207.0899963,4.610000134,87.30000305,5.610000134,262.9299927,5.159999847,189.1199951,5.139999866,132.1399994,4.119999886,59,5.440000057,275.2099915,4.269999981,64.66000366,5.300000191,158.0700073,5.199999809,186.3399963
4.599999905,72.83999634,4.650000095,106.5500031,4.909999847,176.2899933,5.199999809,174.2400055,4.829999924,169.4700012,4.380000114,86.87000275,5.489999771,229.6999969,5.449999809,198.0200043,5.21999979,159.1900024,4.849999905,100.8300018,5.550000191,244.8500061,4.920000076,132.1900024,5.150000095,151.7400055,5.309999943,161.0200043
4.380000114,76.83999634,4.75,121.1200027,4.809999943,163.3699951,4.840000153,121.9400024,4.360000134,99.97000122,4.070000172,49.86000061,5.590000153,239.8500061,5.039999962,166.0200043,4.679999828,108.1200027,4.260000229,45.72999954,5.75,277.4100037,5.369999886,177.5500031,5.190000057,164.1000061,5,137.5500031
4.340000153,48.33000183,4.309999943,66.09999847,4.449999809,108.2600021,4.619999886,76.41000366,4.139999866,80.79000092,4.110000134,54.63999939,4.960000038,147.7799988,4.829999924,120.7200012,4.260000229,48.90999985,4.539999962,53.56000137,5.559999943,220.1600037,5.059999943,169.6199951,4.639999866,82.19000244,4.449999809,70.88999939
4.460000038,15.36999989,4.150000095,10.48999977,4.309999943,54.74000168,4.489999771,74.91999817,4.460000038,69.44999695,4.070000172,30.5,4.409999847,80.04000092,4.230000019,30.70000076,4.429999828,34.20000076,4.239999771,41.56999969,4.480000019,119.0299988,4.21999979,52.88000107,4.170000076,56.79999924,3.980000019,-2.880000114
3.660000086,2.980000019,4.070000172,24.42000008,4.389999866,22.80999947,3.829999924,19.34000015,4.539999962,67.80999756,4.019999981,16.37999916,3.829999924,39.52000046,3.809999943,31.90999985,2.880000114,-3.099999905,3.220000029,-4.599999905,4.170000076,73.83999634,4.389999866,52.91999817,3.650000095,20.60000038,4.53000021,10.48999977
3.670000076,8.930000305,4.170000076,41.20999908,4.300000191,46.33000183,4.25,53.43000031,4.230000019,82.20999908,4.349999905,26.48999977,4.329999924,88.72000122,4.03000021,57.90000153,3.25,-1.50999999,3.74000001,19.73999977,4.460000038,106.25,4.570000172,72.54000092,4.119999886,33.45000076,4.03000021,42.38999939
4.590000153,111.0999985,4.75,119.2799988,3.869999886,14.21000004,3.019999981,-4.380000114,3.099999905,-5.130000114,4.349999905,25.43000031,3.980000019,26.14999962,2.74000001,5.440000057,3.50999999,1.580000043,3.609999895,9.729999542,4.110000134,55.15999985,3.900000095,48.84000015,4.050000191,23.03000069,3.160000086,-2.480000019
5.289999962,190.7299957,5.139999866,183.4499969,4.949999809,141.6900024,5.090000153,125.9300003,5.170000076,136.6999969,4.159999847,51.22999954,4.570000172,115.7099991,4.289999962,43.15000153,3.609999895,4.440000057,3.950000048,41.63000107,4.71999979,143.5500031,4.880000114,150.7400055,4.670000076,101.1500015,3.900000095,45.22999954
4.289999962,68.12999725,4.650000095,104.1900024,4.78000021,151.0800018,4.929999828,148.1300049,5.110000134,166.8099976,4.71999979,129.4700012,4.840000153,150.6799927,4.460000038,99.29000092,4.900000095,120.2300034,4.690000057,112.0599976,5.099999905,199.7899933,4.739999771,115.8799973,4.699999809,111.7200012,4.230000019,73.66000366
3.940000057,4.420000076,2.730000019,-7.599999905,3.660000086,20.38999939,3.74000001,17.17000008,3.369999886,1.450000048,3.289999962,2.650000095,3.869999886,39.84000015,3.880000114,25.04999924,3.859999895,25.85000038,4.010000229,46.43999863,4.349999905,87.70999908,4.320000172,78.88999939,4.670000076,113.0400009,4.5,81.80999756
2.829999924,-6.269999981,2.869999886,-2.589999914,3.029999971,-3.549999952,2.849999905,-3.920000076,3.019999981,-2.190000057,2.720000029,-0.949999988,3.059999943,-2.049999952,3.400000095,2.109999895,2.970000029,-0.779999971,3.549999952,3.890000105,3.269999981,-3.210000038,2.680000067,-2.130000114,3.5,3,3.680000067,24.71999931
2.680000067,-3.329999924,2.549999952,-2.319999933,2.519999981,-0.180000007,2.690000057,-1.049999952,2.279999971,-2.059999943,2.079999924,-0.819999993,2.75,-1.330000043,2.49000001,-1.419999957,2.25,-0.910000026,2.730000019,-2.920000076,3.180000067,-3.119999886,2.75999999,-1.899999976,3.109999895,-1.470000029,3.069999933,-5.239999771
2.730000019,-1.470000029,2.180000067,-2.079999924,2.900000095,-0.439999998,2.529999971,-1.029999971,2.160000086,-2.269999981,2.089999914,-0.899999976,3.329999924,-1.980000019,2.819999933,-1.700000048,2.289999962,-0.810000002,2.50999999,-2.299999952,3.880000114,15.63000011,3.349999905,-1.860000014,3.400000095,-0.200000003,3.200000048,-1.99000001
2.480000019,-1.5,2.589999914,-2.019999981,2.5,-0.050000001,2.599999905,-1.039999962,2.630000114,-1.899999976,2.460000038,-1.200000048,2.410000086,-1.570000052,2.75,-1.710000038,2.170000076,-0.800000012,2.579999924,-2.319999933,3.160000086,5.570000172,3.660000086,-4.039999962,3.569999933,20.04999924,3.529999971,1.929999948
3.039999962,-1.519999981,2.789999962,-2.230000019,2.819999933,-0.49000001,3.049999952,-1.120000005,2.869999886,-2.269999981,2.480000019,-1,2.170000076,-1.799999952,2.319999933,-2.640000105,2.339999914,-1.019999981,2.730000019,-2.529999971,2.619999886,-0.99000001,2.569999933,-1.799999952,2.380000114,-1.529999971,2.099999905,-0.50999999
2.779999971,-1.730000019,3.089999914,-1.830000043,2.869999886,-0.439999998,2.75,-1.769999981,2.99000001,-2.640000105,2.75999999,-1.820000052,2.839999914,-1.730000019,2.789999962,-1.120000005,3.019999981,-0.850000024,3.00999999,-2.660000086,3.140000105,-1.950000048,3.400000095,-1.200000048,3.019999981,-1.389999986,3.349999905,-0.720000029
4.420000076,48.63000107,4.260000229,36.09999847,3.890000105,28.84000015,3.660000086,6.380000114,3.640000105,1.460000038,3.569999933,10.11999989,3.339999914,-2.339999914,2.460000038,-2.390000105,3.200000048,-2.049999952,3.25,-2.589999914,3.440000057,5.579999924,3.720000029,15.77999973,3.00999999,-4.050000191,3.529999971,7.929999828
3.730000019,20.71999931,4.019999981,40.88000107,3.769999981,27.09000015,3.589999914,4.159999847,3.410000086,-3.369999886,3.970000029,38.81999969,3.720000029,7.400000095,3.119999886,-2.220000029,3.650000095,17.88999939,4.079999924,51.02999878,3.799999952,36.90000153,3.890000105,37.86999893,3.450000048,-1.600000024,3.809999943,34.95000076
3.680000067,11.51000023,3.769999981,10.72000027,2.920000076,-2.019999981,2.849999905,-1.139999986,3.640000105,11.51000023,3.920000076,31.60000038,3.460000038,6.53000021,3.089999914,-2.450000048,3.359999895,5.139999866,3.670000076,19.85000038,3.829999924,34.45000076,3.660000086,23.15999985,3.539999962,0.949999988,3.539999962,19.11000061
3.930000067,9,3.869999886,14.48999977,4.039999962,35.63000107,3.49000001,-1.970000029,3.400000095,-0.079999998,2.940000057,-3.089999914,4.28000021,71.55999756,3.470000029,-2.079999924,2.960000038,-1.190000057,2.900000095,-3.170000076,4.03000021,13.81000042,3.75,21.21999931,2.99000001,-2.960000038,3.579999924,12.89000034
3.569999933,-3.849999905,3.410000086,-5.360000134,3.569999933,12.15999985,3.74000001,12.69999981,3.559999943,-3.25999999,3.309999943,-3.529999971,3.680000067,26.57999992,3.849999905,35.02999878,3.5,-6.900000095,3.619999886,3.339999914,4.019999981,64.65000153,3,14.55000019,4.21999979,38.52000046,4.079999924,58.56000137
2.880000114,-1.570000052,2.720000029,-1.50999999,2.480000019,-0.029999999,2.480000019,-1.129999995,2.819999933,-6.630000114,2.539999962,-0.959999979,3.460000038,1.429999948,2.670000076,-1.350000024,2.619999886,-1.269999981,2.400000095,-2.450000048,3.779999971,25.36000061,3.019999981,-2.099999905,3.450000048,1.309999943,3.200000048,4.110000134
2.349999905,-1.889999986,2.480000019,-1.919999957,1.960000038,-0.01,2.200000048,-1.110000014,2.299999952,-2.279999971,2.170000076,-0.980000019,1.679999948,-1.25,1.269999981,-1.090000033,1.730000019,-0.360000014,2.180000067,-1.820000052,2.130000114,-3.839999914,2.099999905,-2.039999962,2.210000038,-1.5,2.170000076,-0.330000013
1.659999967,-1.370000005,1.879999995,-1.360000014,2.019999981,-0.039999999,1.980000019,-1.100000024,1.690000057,-1.519999981,1.840000033,-0.829999983,1.129999995,-0.49000001,1.669999957,-1.090000033,1.730000019,-0.050000001,2.109999895,-1.299999952,1.74000001,-1.360000014,1.809999943,-1.340000033,1.539999962,-0.550000012,1.75,-0.140000001
2.220000029,-1.480000019,1.980000019,-1.539999962,2.230000019,-0.039999999,2.210000038,-1.129999995,1.980000019,-1.820000052,1.75,-0.75,1.909999967,-1.149999976,2.049999952,-1.360000014,2.220000029,-0.430000007,2.049999952,-2.130000114,2.160000086,-1.5,2,-2.089999914,1.870000005,-1.820000052,2.160000086,-0.400000006
2.710000038,-1.700000048,2.420000076,-1.5,2.279999971,-0.029999999,2.390000105,-1.139999986,2.269999981,-2.210000038,2.140000105,-0.920000017,2.289999962,-1.5,1.830000043,-1.200000048,1.610000014,-0.689999998,2.069999933,-2.430000067,2.640000105,-1.929999948,2.599999905,-2.089999914,2.440000057,-1.389999986,2.380000114,-0.50999999
1.610000014,-1.370000005,1.830000043,-1.559999943,1.840000033,-0.039999999,2.190000057,-1.350000024,2.109999895,-2.529999971,1.940000057,-1.100000024,1.980000019,-1.50999999,1.75,-1.690000057,1.5,-0.230000004,1.99000001,-2.329999924,2.170000076,-1.909999967,2.190000057,-2.019999981,2.380000114,-1.649999976,2.309999943,-0.469999999
2.859999895,-1.590000033,2.150000095,-1.559999943,2.75,-0.129999995,2.430000067,-1.210000038,2.039999962,-2.279999971,1.600000024,-0.670000017,2.299999952,-1.620000005,2.50999999,-1.580000043,2.5,-1.230000019,2.329999924,-2.690000057,2.359999895,-1.25,2.920000076,-2.319999933,2.99000001,-1.919999957,3.099999905,-0.469999999
2.890000105,-2.670000076,2.269999981,-3.059999943,3,-0.029999999,3.180000067,-2.75,2.75,-2.400000095,2.109999895,-1.25,3.119999886,-1.460000038,2.869999886,-1.840000033,2.900000095,-1.519999981,3.049999952,-2.309999943,3.119999886,-1.340000033,3.190000057,-2.289999962,3.420000076,10.84000015,3.25,0.25
1.710000038,-2.099999905,1.230000019,-1.74000001,1.309999943,-0.140000001,1.909999967,-1.620000005,0.75,-1.659999967,0.5,-0.899999976,1.629999995,-1.230000019,0.860000014,-1.580000043,0.980000019,-0.850000024,1.149999976,-1.840000033,2.680000067,-1.340000033,2.059999943,-2.210000038,1.769999981,-1.549999952,1.340000033,-0.400000006
0.569999993,-1.00999999,0.829999983,-1.350000024,1.019999981,-0.079999998,0.449999988,-0.949999988,0.649999976,-1.360000014,0.340000004,-0.709999979,1.269999981,-0.829999983,0.400000006,-1.019999981,0.419999987,-0.079999998,0.639999986,-1.75,1.870000005,-1.230000019,1.769999981,-1.480000019,0.529999971,-0.5,0.910000026,-0.029999999
0.730000019,-1.159999967,0.409999996,-1.789999962,0.860000014,-0.01,0.720000029,-0.910000026,0.25999999,-1.840000033,0.25999999,-1.080000043,0.790000021,-0.529999971,0.349999994,-1.24000001,0.330000013,-0.910000026,0.600000024,-2.029999971,2.150000095,-1.409999967,1.620000005,-1.570000052,1.080000043,-0.600000024,1.169999957,-0.059999999
0.409999996,-1.679999948,0.209999993,-2.25999999,1.379999995,-0.439999998,0.330000013,-1.24000001,0.219999999,-2.5,0.310000002,-0.910000026,1.25999999,-1.070000052,0.430000007,-1.5,0.319999993,-0.49000001,0.560000002,-2.319999933,0.540000021,-1.00999999,1.049999952,-1.100000024,0.939999998,-1.210000038,1.029999971,-0.519999981
0.319999993,-1.49000001,0.209999993,-1.269999981,0.270000011,-0.079999998,0.239999995,-1.00999999,0.200000003,-1.720000029,0.209999993,-0.980000019,0.419999987,-0.529999971,0.180000007,-1.24000001,0.25,-0.469999999,0.430000007,-2.410000086,0.430000007,-1,0.129999995,-1.230000019,0.25999999,-0.579999983,0.680000007,-0.050000001
0.180000007,-1.600000024,0.200000003,-1.659999967,0.219999999,-0.100000001,0.170000002,-0.920000017,0.209999993,-1.779999971,0.119999997,-1.220000029,0.540000021,-1.120000005,0.209999993,-1.299999952,0.180000007,-0.639999986,0.180000007,-1.769999981,0.769999981,-1.299999952,0.300000012,-1.639999986,0.430000007,-0.730000019,0.540000021,-0.209999993
0.280000001,-1.639999986,0.289999992,-2.00999999,0.370000005,-0.140000001,0.209999993,-1.179999948,0.25,-1.980000019,0.159999996,-0.839999974,0.879999995,-1.350000024,0.349999994,-1.159999967,0.409999996,-0.879999995,0.639999986,-2.160000086,1.779999971,-1.159999967,1,-1.139999986,0.629999995,-1.039999962,0.920000017,-0.219999999
0.330000013,-1.580000043,0.280000001,-1.730000019,0.5,-0.079999998,0.479999989,-1.049999952,0.280000001,-1.980000019,0.230000004,-0.720000029,0.639999986,-1.070000052,0.550000012,-1.350000024,0.370000005,-0.620000005,0.519999981,-2.160000086,1.269999981,-1.320000052,1.159999967,-1.120000005,1.149999976,-0.660000026,0.910000026,-0.150000006
0.529999971,-2.119999886,0.340000004,-1.25999999,0.579999983,-0.360000014,0.629999995,-0.850000024,0.409999996,-2.099999905,0.300000012,-1.129999995,0.519999981,-1.039999962,0.560000002,-1.070000052,0.50999999,-0.74000001,0.50999999,-2.50999999,0.589999974,-0.949999988,0.610000014,-1.700000048,0.910000026,-0.75999999,0.899999976,-0.129999995
0.460000008,-1.799999952,0.360000014,-2.410000086,0.479999989,-0.079999998,0.460000008,-1.159999967,0.340000004,-2.559999943,0.310000002,-0.879999995,0.430000007,-1.450000048,0.340000004,-1.669999957,0.5,-0.810000002,0.540000021,-2.230000019,0.600000024,-1.070000052,0.689999998,-1.139999986,1.039999962,-0.879999995,0.860000014,-0.379999995
1.460000038,-1.429999948,1.00999999,-1.710000038,1.590000033,-0.079999998,0.550000012,-1.00999999,1.230000019,-1.789999962,0.419999987,-0.930000007,1.200000048,-1.080000043,1.399999976,-1.169999957,0.560000002,-0.49000001,1.340000033,-2.289999962,1.230000019,-1.190000057,1.360000014,-1.159999967,1.600000024,-1.299999952,1.419999957,-0.100000001
1.840000033,-1.570000052,0.910000026,-1.429999948,1.470000029,-0.100000001,1.549999952,-0.870000005,1.379999995,-1.700000048,1.080000043,-1.100000024,1.49000001,-0.920000017,1.389999986,-1.039999962,1.070000052,-1.019999981,2.029999971,-1.75999999,2.049999952,-1.409999967,1.899999976,-1.840000033,1.870000005,-1.429999948,1.519999981,-0.419999987
3.630000114,-3.210000038,2.799999952,-2.539999962,1.970000029,-0.560000002,2.390000105,-1.25,3.269999981,-3.589999914,3.00999999,-2.75,2.75999999,-2.069999933,2.059999943,-1.879999995,1.99000001,-2.119999886,2.359999895,-3.24000001,2.589999914,-1.210000038,2.680000067,-2.089999914,2.150000095,-1.210000038,2.25,-0.730000019
4.340000153,54.06999969,3.789999962,8.68999958,3.890000105,6.949999809,3.25999999,-2.00999999,3.779999971,24.64999962,3.670000076,-0.75999999,2.99000001,-2.720000029,3.569999933,-1.429999948,2.950000048,-2.079999924,3.130000114,-2.890000105,3.359999895,-2.319999933,3.50999999,-3.069999933,3.410000086,-0.200000003,3.75999999,7.96999979
4.590000153,80.51999664,3.680000067,9.75,4.03000021,40.58000183,3.079999924,-1.570000052,2.730000019,-3.039999962,3.079999924,-1.00999999,3,-2.019999981,3.720000029,26.93000031,3.640000105,3.549999952,2.910000086,-2.880000114,3.140000105,-1.440000057,3.99000001,33.77000046,4.050000191,39.00999832,3.660000086,23.88999939
4.130000114,42.25,3.99000001,18.29999924,3.660000086,12.47999954,2.920000076,-1.730000019,3.029999971,-2.369999886,3.359999895,-3.380000114,3.089999914,-2.309999943,3.75999999,19.64999962,3.579999924,-0.680000007,3.069999933,-2.910000086,3.349999905,-1.409999967,3.779999971,23.68000031,3.730000019,19.20999908,2.710000038,-1.870000005
